,loss,conv,dataset,train acc micro,test acc micro,train acc macro,test acc macro
234,HOPE_Katz,GCN,0.50.50.235,0.4507845934379458,0.5326633165829145,0.440608905560625,0.5085359758347374
235,HOPE_Katz,GAT,0.50.50.235,0.4308131241084166,0.4723618090452261,0.4170061602249351,0.4457480308676754
236,HOPE_Katz,SAGE,0.50.50.235,0.543509272467903,0.3266331658291457,0.5402294728655602,0.3170359337861469
237,HOPE_Katz,GCN,0.50.50.2320,0.7560627674750356,0.8793969849246231,0.7537394617130189,0.8774494938326207
238,HOPE_Katz,GAT,0.50.50.2320,0.8944365192582026,0.7989949748743719,0.8942042109490794,0.7969325143360262
239,HOPE_Katz,SAGE,0.50.50.2320,0.9429386590584878,0.7386934673366834,0.9431807087911608,0.731386459541864
240,HOPE_Katz,GCN,0.50.50.242,0.7375178316690443,0.6683417085427136,0.7376233636308107,0.644124415371339
241,HOPE_Katz,GAT,0.50.50.242,0.5520684736091298,0.5728643216080402,0.5513694626064132,0.5683438510541676
242,HOPE_Katz,SAGE,0.50.50.242,0.442225392296719,0.2663316582914573,0.4391601123823344,0.2313131497940128
243,HOPE_Katz,GCN,0.50.50.245,0.5634807417974322,0.5678391959798995,0.5623110828311595,0.5673631965582848
244,HOPE_Katz,GAT,0.50.50.245,0.514978601997147,0.4874371859296482,0.5144679845775312,0.4795730594309751
245,HOPE_Katz,SAGE,0.50.50.245,0.4621968616262482,0.3969849246231156,0.4576891274467922,0.3709921971105298
246,HOPE_Katz,GCN,0.50.50.525,0.6062767475035663,0.4120603015075377,0.6081536050876121,0.3961509656088351
247,HOPE_Katz,GAT,0.50.50.525,0.514978601997147,0.3517587939698492,0.5100163854285991,0.3149646474880337
248,HOPE_Katz,SAGE,0.50.50.525,0.5520684736091298,0.236180904522613,0.5503466041018562,0.2208980812305717
249,HOPE_Katz,GCN,0.50.50.5220,0.5064194008559201,0.3869346733668342,0.5056208312399042,0.3572558669449769
250,HOPE_Katz,GAT,0.50.50.5220,0.4693295292439372,0.3417085427135678,0.4675851661508968,0.3272784831111076
251,HOPE_Katz,SAGE,0.50.50.5220,0.4821683309557774,0.2864321608040201,0.4820867445900722,0.2739834458444283
252,HOPE_Katz,GCN,0.50.50.5240,0.463623395149786,0.3819095477386934,0.4578940172708868,0.3592138197719592
253,HOPE_Katz,GAT,0.50.50.5240,0.514978601997147,0.371859296482412,0.5128190947523135,0.3460803855350993
254,HOPE_Katz,SAGE,0.50.50.5240,0.4950071326676177,0.2562814070351759,0.4941151624805627,0.2444275035199855
255,HOPE_Katz,GCN,0.50.50.535,0.5734664764621968,0.4070351758793969,0.5714847239418364,0.3933144737727972
256,HOPE_Katz,GAT,0.50.50.535,0.5420827389443652,0.3768844221105528,0.5398166145401083,0.3582890243252172
257,HOPE_Katz,SAGE,0.50.50.535,0.5335235378031383,0.2110552763819095,0.5312577395120474,0.2015250480513639
258,HOPE_Katz,GCN,0.50.50.5320,0.5977175463623395,0.4422110552763819,0.5990548186525692,0.4282365330092196
259,HOPE_Katz,GAT,0.50.50.5320,0.5877318116975749,0.3467336683417085,0.5872868101158709,0.3282813499948875
260,HOPE_Katz,SAGE,0.50.50.5320,0.4835948644793152,0.2211055276381909,0.4785511374200067,0.2161424663307261
261,HOPE_Katz,GCN,0.50.50.545,0.5121255349500713,0.3919597989949748,0.5128678354290355,0.3703906525573192
262,HOPE_Katz,GAT,0.50.50.545,0.4664764621968616,0.3115577889447236,0.4549604036164246,0.2855605215831193
263,HOPE_Katz,SAGE,0.50.50.545,0.579172610556348,0.2462311557788944,0.5773475203692512,0.2343131496985986
264,HOPE_Katz,GCN,0.50.90.0125,0.5249643366619116,0.4020100502512563,0.5253477790283559,0.4009248356392896
265,HOPE_Katz,GAT,0.50.90.0125,0.5534950071326676,0.3517587939698492,0.5541916092070347,0.3509418188532113
266,HOPE_Katz,SAGE,0.50.90.0125,0.5278174037089871,0.2261306532663316,0.5280240716720516,0.2254161836821571
267,HOPE_Katz,GCN,0.50.90.01220,0.3580599144079885,0.1959798994974874,0.3570470533959581,0.1958996598263936
268,HOPE_Katz,GAT,0.50.90.01220,0.6205420827389444,0.236180904522613,0.6194242894253723,0.2360979481223383
269,HOPE_Katz,SAGE,0.50.90.01220,0.5335235378031383,0.1557788944723618,0.5317254716127466,0.1550298905642885
270,HOPE_Katz,GCN,0.50.90.01240,0.5863052781740371,0.2763819095477386,0.5849352961680958,0.2760484787541232
271,HOPE_Katz,GAT,0.50.90.01240,0.4251069900142653,0.2763819095477386,0.4231434308468108,0.2777617649086016
272,HOPE_Katz,SAGE,0.50.90.01240,0.340941512125535,0.0854271356783919,0.326623411625366,0.0837365111485211
273,HOPE_Katz,GCN,0.50.90.0132,0.3495007132667617,0.2562814070351759,0.3451942755402406,0.2615611943311434
274,HOPE_Katz,GAT,0.50.90.0132,0.289586305278174,0.2060301507537688,0.2853398153583896,0.2082628542926499
275,HOPE_Katz,SAGE,0.50.90.0132,0.3994293865905848,0.0954773869346733,0.3998678724455581,0.0688240487582592
276,HOPE_Katz,GCN,0.50.90.0135,0.3951497860199714,0.3115577889447236,0.3940815082539199,0.309354955297643
277,HOPE_Katz,GAT,0.50.90.0135,0.3666191155492154,0.2412060301507537,0.3554861803351951,0.2343509626533174
278,HOPE_Katz,SAGE,0.50.90.0135,0.5763195435092725,0.1407035175879397,0.5747480654994808,0.1389602263720192
279,HOPE_Katz,GCN,0.50.90.01320,0.579172610556348,0.2763819095477386,0.5795108247910724,0.2703152659494167
280,HOPE_Katz,GAT,0.50.90.01320,0.5805991440798859,0.2261306532663316,0.5815155857102042,0.2322642709274651
281,HOPE_Katz,SAGE,0.50.90.01320,0.5278174037089871,0.1809045226130653,0.5274060222242157,0.1723495877531958
282,HOPE_Katz,GCN,0.50.90.0142,0.4308131241084166,0.2814070351758794,0.4293817218266961,0.2862477383753349
283,HOPE_Katz,GAT,0.50.90.0142,0.5164051355206848,0.3015075376884422,0.5157172388676982,0.3096926860482552
284,HOPE_Katz,SAGE,0.50.90.0142,0.3523537803138373,0.0854271356783919,0.3494517413429124,0.0795190685801042
285,HOPE_Katz,GCN,0.50.90.0145,0.4322396576319544,0.2311557788944723,0.4229558128075903,0.2262927181219864
286,HOPE_Katz,GAT,0.50.90.0145,0.4265335235378032,0.2060301507537688,0.4159223623157492,0.1888044227074184
287,HOPE_Katz,SAGE,0.50.90.0145,0.4793152639087018,0.1155778894472361,0.4779643041488926,0.1085794662908401
288,HOPE_Katz,GCN,0.50.90.0172,0.5206847360912982,0.4974874371859296,0.5197276851625294,0.4908208519321377
289,HOPE_Katz,GAT,0.50.90.0172,0.4835948644793152,0.4673366834170854,0.4804142807099126,0.4586226432985542
290,HOPE_Katz,SAGE,0.50.90.0172,0.5306704707560628,0.3015075376884422,0.5308915093378813,0.302897932865194
291,HOPE_Katz,GCN,0.50.90.225,0.6191155492154066,0.3115577889447236,0.6151900110572235,0.3049707914319021
292,HOPE_Katz,GAT,0.50.90.225,0.383737517831669,0.3065326633165829,0.3815794270011453,0.2912728422860443
293,HOPE_Katz,SAGE,0.50.90.225,0.557774607703281,0.0552763819095477,0.5583291190080044,0.0569197403646582
294,HOPE_Katz,GCN,0.50.90.2220,0.8487874465049929,0.9698492462311558,0.8488258449441016,0.9697865989056066
295,HOPE_Katz,GAT,0.50.90.2220,0.9015691868758916,0.9246231155778896,0.9015251662450467,0.9246709221392766
296,HOPE_Katz,SAGE,0.50.90.2220,0.4607703281027104,0.3668341708542713,0.4586325656190257,0.3693645072758873
297,HOPE_Katz,GCN,0.50.90.2240,0.8573466476462197,0.949748743718593,0.8575136566400113,0.9497158448790292
298,HOPE_Katz,GAT,0.50.90.2240,0.8601997146932953,0.9547738693467336,0.8604161574449888,0.9547152425332824
299,HOPE_Katz,SAGE,0.50.90.2240,0.4835948644793152,0.371859296482412,0.4827877843327849,0.3721261557670484
300,HOPE_Katz,GCN,0.50.90.232,0.579172610556348,0.4321608040201005,0.5789475168476357,0.4214413223534174
301,HOPE_Katz,GAT,0.50.90.232,0.6362339514978602,0.4221105527638191,0.6367237434347893,0.4222499415844848
302,HOPE_Katz,SAGE,0.50.90.232,0.5734664764621968,0.1658291457286432,0.5725880116001106,0.1408561206143452
303,HOPE_Katz,GCN,0.50.90.235,0.6205420827389444,0.4221105527638191,0.6196061935228501,0.4443391550352334
304,HOPE_Katz,GAT,0.50.90.235,0.5064194008559201,0.3819095477386934,0.5031881649435826,0.3995553105103678
305,HOPE_Katz,SAGE,0.50.90.235,0.5748930099857347,0.2914572864321608,0.5698065019852278,0.3079194857742443
306,HOPE_Katz,GCN,0.50.90.2320,1.0,1.0,1.0,1.0
307,HOPE_Katz,GAT,0.50.90.2320,1.0,1.0,1.0,1.0
308,HOPE_Katz,SAGE,0.50.90.2320,0.9186875891583453,0.8592964824120604,0.9166544169052084,0.852886053145341
309,HOPE_Katz,GCN,0.50.90.242,0.62339514978602,0.3869346733668342,0.6204823488704051,0.3736094402577853
310,HOPE_Katz,GAT,0.50.90.242,0.5206847360912982,0.3768844221105528,0.5196115323301428,0.3554207735686584
311,HOPE_Katz,SAGE,0.50.90.242,0.5178316690442225,0.1758793969849246,0.5182292845250596,0.1719714386078468
312,HOPE_Katz,GCN,0.50.90.245,0.5192582025677603,0.8090452261306531,0.518501105882992,0.810749358276079
313,HOPE_Katz,GAT,0.50.90.245,0.4978601997146933,0.7437185929648241,0.4980944165385592,0.7426739451741791
314,HOPE_Katz,SAGE,0.50.90.245,0.485021398002853,0.6180904522613065,0.4823520647453325,0.6196619761176894
315,HOPE_Katz,GCN,0.50.90.525,0.4864479315263909,0.3919597989949748,0.4778005987646498,0.3809432023959954
316,HOPE_Katz,GAT,0.50.90.525,0.4607703281027104,0.3366834170854271,0.4573122573629674,0.3149459795863674
317,HOPE_Katz,SAGE,0.50.90.525,0.5320970042796006,0.3165829145728643,0.5282234306358745,0.2999261101747
318,HOPE_Katz,GCN,0.50.90.5220,0.5406562054208274,0.4321608040201005,0.5393105928210525,0.4096219807189322
319,HOPE_Katz,GAT,0.50.90.5220,0.4593437945791726,0.3869346733668342,0.4448001301296015,0.3579521839293006
320,HOPE_Katz,SAGE,0.50.90.5220,0.5592011412268189,0.2914572864321608,0.5571042963552768,0.2716791044685352
321,HOPE_Katz,GCN,0.50.90.5240,0.5106990014265336,0.3668341708542713,0.5056586290144889,0.3471942234762722
322,HOPE_Katz,GAT,0.50.90.5240,0.5805991440798859,0.3618090452261306,0.5803182979391829,0.3494487874214027
323,HOPE_Katz,SAGE,0.50.90.5240,0.5677603423680456,0.2462311557788944,0.5683622169687832,0.245097101886492
324,HOPE_Katz,GCN,0.50.90.535,0.5691868758915835,0.4422110552763819,0.5702913626170006,0.406322974696349
325,HOPE_Katz,GAT,0.50.90.535,0.5192582025677603,0.3567839195979899,0.5125370431786874,0.3342058947798986
326,HOPE_Katz,SAGE,0.50.90.535,0.5691868758915835,0.2412060301507537,0.56113905425474,0.2271869876301382
327,HOPE_Katz,GCN,0.50.90.5320,0.5592011412268189,0.4623115577889447,0.555893694030466,0.4528025676763954
328,HOPE_Katz,GAT,0.50.90.5320,0.5206847360912982,0.3316582914572864,0.5176152155222025,0.289301910314877
329,HOPE_Katz,SAGE,0.50.90.5320,0.5292439372325249,0.2814070351758794,0.5262899466199438,0.2581496000049514
330,HOPE_Katz,GCN,0.50.90.545,0.5049928673323824,0.3869346733668342,0.5047978138831797,0.3678121743731741
331,HOPE_Katz,GAT,0.50.90.545,0.5848787446504993,0.3567839195979899,0.586365765873129,0.3553350083156045
332,HOPE_Katz,SAGE,0.50.90.545,0.5549215406562055,0.1909547738693467,0.5513059223026894,0.1839363452680098
333,HOPE_Katz,GCN,0.90.10.0125,0.4992867332382311,0.4422110552763819,0.4974337761606836,0.4514614996593822
334,HOPE_Katz,GAT,0.90.10.0125,0.4365192582025677,0.3115577889447236,0.4378217244898873,0.3053077144002734
335,HOPE_Katz,SAGE,0.90.10.0125,0.5021398002853067,0.1959798994974874,0.5023521887107993,0.1869333459983419
336,HOPE_Katz,GCN,0.90.10.01220,0.4094151212553495,0.4271356783919598,0.4076510058190713,0.4297155106675231
337,HOPE_Katz,GAT,0.90.10.01220,0.5106990014265336,0.4070351758793969,0.5113229853440769,0.4064282247493313
338,HOPE_Katz,SAGE,0.90.10.01220,0.2967189728958631,0.1055276381909547,0.2652779413791258,0.1030766619001913
339,HOPE_Katz,GCN,0.90.10.01240,0.4950071326676177,0.4824120603015075,0.4910131912270929,0.468936012575203
340,HOPE_Katz,GAT,0.90.10.01240,0.4950071326676177,0.4422110552763819,0.493893630664736,0.439609936953556
341,HOPE_Katz,SAGE,0.90.10.01240,0.5677603423680456,0.371859296482412,0.5680976586559313,0.3665127348669721
342,HOPE_Katz,GCN,0.90.10.0132,0.5863052781740371,0.5175879396984925,0.5863959720497156,0.5169430958481867
343,HOPE_Katz,GAT,0.90.10.0132,0.5649072753209701,0.4824120603015075,0.5650016198704805,0.4807307584542104
344,HOPE_Katz,SAGE,0.90.10.0132,0.5463623395149786,0.2010050251256281,0.546308009226467,0.184509888011371
345,HOPE_Katz,GCN,0.90.10.0135,0.4878744650499286,0.457286432160804,0.481796790634908,0.4576378633793713
346,HOPE_Katz,GAT,0.90.10.0135,0.6148359486447932,0.4170854271356784,0.6146420741911456,0.4174892327493863
347,HOPE_Katz,SAGE,0.90.10.0135,0.5306704707560628,0.3065326633165829,0.5295887688207153,0.303399852372381
348,HOPE_Katz,GCN,0.90.10.01320,0.5563480741797432,0.4623115577889447,0.5561374513732279,0.4535186371806814
349,HOPE_Katz,GAT,0.90.10.01320,0.5021398002853067,0.4824120603015075,0.5015632184407312,0.4794652406417112
350,HOPE_Katz,SAGE,0.90.10.01320,0.4736091298145506,0.1959798994974874,0.4694165452059439,0.1958295179734601
351,HOPE_Katz,GCN,0.90.10.0142,0.5734664764621968,0.5025125628140703,0.5720337375463391,0.496101818482473
352,HOPE_Katz,GAT,0.90.10.0142,0.5663338088445078,0.5175879396984925,0.5663955629961713,0.5221427642222135
353,HOPE_Katz,SAGE,0.90.10.0142,0.536376604850214,0.1758793969849246,0.5358171694644426,0.1742147848706563
354,HOPE_Katz,GCN,0.90.10.0145,0.572039942938659,0.4371859296482412,0.570263199213999,0.4421579985701128
355,HOPE_Katz,GAT,0.90.10.0145,0.5335235378031383,0.507537688442211,0.5360026429732666,0.4917085008787795
356,HOPE_Katz,SAGE,0.90.10.0145,0.557774607703281,0.2814070351758794,0.5572664424265863,0.2729152200419195
357,HOPE_Katz,GCN,0.90.10.0172,0.6333808844507846,0.4773869346733668,0.6315034200308093,0.4653839605564266
358,HOPE_Katz,GAT,0.90.10.0172,0.5563480741797432,0.4371859296482412,0.5492537775547542,0.4330446070978596
359,HOPE_Katz,SAGE,0.90.10.0172,0.5677603423680456,0.0653266331658291,0.5706359297597441,0.0611964404355708
360,HOPE_Katz,GCN,0.90.10.225,0.514978601997147,0.5979899497487438,0.5149847204645883,0.5929082545361614
361,HOPE_Katz,GAT,0.90.10.225,0.5948644793152639,0.5577889447236181,0.5946665727005344,0.5532649850175081
362,HOPE_Katz,SAGE,0.90.10.225,0.5235378031383737,0.185929648241206,0.5238563679808492,0.1817096106440156
363,HOPE_Katz,GCN,0.90.10.2220,1.0,0.9346733668341708,1.0,0.9332066809308188
364,HOPE_Katz,GAT,0.90.10.2220,0.992867332382311,0.9095477386934674,0.9928909229595728,0.9067773776320092
365,HOPE_Katz,SAGE,0.90.10.2220,0.5178316690442225,0.3115577889447236,0.515711592382286,0.3161394982344415
366,HOPE_Katz,GCN,0.90.10.2240,0.9600570613409416,1.0,0.9600071885278684,1.0
367,HOPE_Katz,GAT,0.90.10.2240,0.9843081312410842,0.9748743718592964,0.9841908260902812,0.9728881026094648
368,HOPE_Katz,SAGE,0.90.10.2240,1.0,0.9195979899497488,1.0,0.919420283008148
369,HOPE_Katz,GCN,0.90.10.232,1.0,0.9949748743718592,1.0,0.9947331947331948
370,HOPE_Katz,GAT,0.90.10.232,1.0,1.0,1.0,1.0
371,HOPE_Katz,SAGE,0.90.10.232,0.6262482168330956,0.1557788944723618,0.6252690962246159,0.1596111028087772
372,HOPE_Katz,GCN,0.90.10.235,0.8644793152639088,0.7185929648241205,0.863526082003993,0.7100368774718052
373,HOPE_Katz,GAT,0.90.10.235,0.7988587731811697,0.6582914572864321,0.7984939158116247,0.6450236872546775
374,HOPE_Katz,SAGE,0.90.10.235,0.5877318116975749,0.4723618090452261,0.5810222236745298,0.4420028759519422
375,HOPE_Katz,GCN,0.90.10.2320,0.985734664764622,0.9949748743718592,0.9856400292419836,0.9949874686716792
376,HOPE_Katz,GAT,0.90.10.2320,0.9942938659058488,0.9949748743718592,0.9942809920901076,0.9949874686716792
377,HOPE_Katz,SAGE,0.90.10.2320,1.0,0.9748743718592964,1.0,0.9739975471500576
378,HOPE_Katz,GCN,0.90.10.242,1.0,0.984924623115578,1.0,0.9849906191369604
379,HOPE_Katz,GAT,0.90.10.242,0.978601997146933,0.9899497487437184,0.9785356531131846,0.9899937460913072
380,HOPE_Katz,SAGE,0.90.10.242,0.9828815977175464,0.4673366834170854,0.9828860133740278,0.450845483361991
381,HOPE_Katz,GCN,0.90.10.245,0.5534950071326676,0.6834170854271356,0.5522678019687961,0.6774926695711974
382,HOPE_Katz,GAT,0.90.10.245,0.62339514978602,0.6381909547738693,0.6221983270688688,0.639940512028468
383,HOPE_Katz,SAGE,0.90.10.245,0.5349500713266762,0.3517587939698492,0.5313812326204541,0.3489441521678891
384,HOPE_Katz,GCN,0.90.10.272,1.0,1.0,1.0,1.0
385,HOPE_Katz,GAT,0.90.10.272,0.9600570613409416,1.0,0.9601156398983096,1.0
386,HOPE_Katz,SAGE,0.90.10.272,0.7646219686162626,0.2512562814070351,0.7644219135414678,0.233437473308407
387,HOPE_Katz,GCN,0.90.10.5220,0.9843081312410842,1.0,0.9843056686955376,1.0
388,HOPE_Katz,GAT,0.90.10.5220,0.8987161198288159,1.0,0.8985544731193469,1.0
389,HOPE_Katz,SAGE,0.90.10.5220,0.7261055634807418,0.9296482412060302,0.7260657042930612,0.9295553827480922
390,HOPE_Katz,GCN,0.90.10.5240,0.992867332382311,1.0,0.992829514855117,1.0
391,HOPE_Katz,GAT,0.90.10.5240,1.0,1.0,1.0,1.0
392,HOPE_Katz,SAGE,0.90.10.5240,0.9771754636233952,0.9447236180904522,0.9769243703560704,0.9410061963208418
393,HOPE_Katz,GCN,0.90.10.535,1.0,0.9899497487437184,1.0,0.989925925925926
394,HOPE_Katz,GAT,0.90.10.535,1.0,0.9949748743718592,1.0,0.9950617283950616
395,HOPE_Katz,SAGE,0.90.10.535,1.0,0.8492462311557789,1.0,0.8461452032894765
396,HOPE_Katz,GCN,0.90.10.5320,1.0,0.9949748743718592,1.0,0.9951103160405486
397,HOPE_Katz,GAT,0.90.10.5320,1.0,0.9899497487437184,1.0,0.9902349682837488
398,HOPE_Katz,SAGE,0.90.10.5320,1.0,0.7738693467336684,1.0,0.7695665553777009
399,HOPE_Katz,GCN,0.90.10.545,1.0,0.9899497487437184,1.0,0.9899968730456536
400,HOPE_Katz,GAT,0.90.10.545,0.9971469329529244,0.9698492462311558,0.9971415688994238,0.9699713636812484
401,HOPE_Katz,SAGE,0.90.10.545,0.5748930099857347,0.3417085427135678,0.5727180720213103,0.3275107014234719
402,HOPE_Katz,GCN,0.90.50.0125,0.5934379457917262,0.4522613065326633,0.5934099808491811,0.4505119838174073
403,HOPE_Katz,GAT,0.90.50.0125,0.5777460770328102,0.4271356783919598,0.5774779283976365,0.4232083777851353
404,HOPE_Katz,SAGE,0.90.50.0125,0.5520684736091298,0.2010050251256281,0.5512907342960937,0.191033411033411
405,HOPE_Katz,GCN,0.90.50.01220,0.4436519258202567,0.4120603015075377,0.4434293710903607,0.4062265163714439
406,HOPE_Katz,GAT,0.90.50.01220,0.5192582025677603,0.4371859296482412,0.5189640109053533,0.4349987222080245
407,HOPE_Katz,SAGE,0.90.50.01220,0.550641940085592,0.3467336683417085,0.5506666784569847,0.3443913828855504
408,HOPE_Katz,GCN,0.90.50.01240,0.463623395149786,0.4974874371859296,0.4622089835394837,0.4937952310532956
409,HOPE_Katz,GAT,0.90.50.01240,0.4807417974322396,0.4773869346733668,0.4792324076028819,0.47346857110015
410,HOPE_Katz,SAGE,0.90.50.01240,0.4821683309557774,0.2512562814070351,0.4823673845067379,0.2519349264478044
411,HOPE_Katz,GCN,0.90.50.0132,0.5206847360912982,0.4974874371859296,0.5199251533500593,0.4937789987789987
412,HOPE_Katz,GAT,0.90.50.0132,0.557774607703281,0.4170854271356784,0.5572008515582907,0.4159210980621701
413,HOPE_Katz,SAGE,0.90.50.0132,0.550641940085592,0.2613065326633166,0.5501708363985711,0.2586007978401902
414,HOPE_Katz,GCN,0.90.50.0135,0.6062767475035663,0.4673366834170854,0.6058492716904758,0.4572788827099171
415,HOPE_Katz,GAT,0.90.50.0135,0.5649072753209701,0.4723618090452261,0.5652918958894231,0.4697989675240714
416,HOPE_Katz,SAGE,0.90.50.0135,0.579172610556348,0.2663316582914573,0.5783624141654042,0.2639508861108096
417,HOPE_Katz,GCN,0.90.50.01320,0.5877318116975749,0.4221105527638191,0.587103341729503,0.4216344932531679
418,HOPE_Katz,GAT,0.90.50.01320,0.5877318116975749,0.4371859296482412,0.5858465338257595,0.4379827643798005
419,HOPE_Katz,SAGE,0.90.50.01320,0.5378031383737518,0.2211055276381909,0.5364382926318075,0.2108983647718447
420,HOPE_Katz,GCN,0.90.50.0142,0.6062767475035663,0.5025125628140703,0.6055882389487189,0.5029499837526077
421,HOPE_Katz,GAT,0.90.50.0142,0.4893009985734665,0.4472361809045226,0.4883081886178108,0.4446486486486486
422,HOPE_Katz,SAGE,0.90.50.0142,0.5634807417974322,0.2311557788944723,0.5628124000797182,0.2314227750530109
423,HOPE_Katz,GCN,0.90.50.0145,0.5335235378031383,0.4974874371859296,0.5319721309808764,0.4947494322448157
424,HOPE_Katz,GAT,0.90.50.0145,0.5378031383737518,0.4974874371859296,0.5371627369637137,0.4897831253713607
425,HOPE_Katz,SAGE,0.90.50.0145,0.4907275320970042,0.2562814070351759,0.4893061638959091,0.2563429344801894
426,HOPE_Katz,GCN,0.90.50.0172,0.5263908701854494,0.4371859296482412,0.5251133981202187,0.4282475959207865
427,HOPE_Katz,GAT,0.90.50.0172,0.5549215406562055,0.5025125628140703,0.5553178971679384,0.50208584098828
428,HOPE_Katz,SAGE,0.90.50.0172,0.5534950071326676,0.3165829145728643,0.551927501244751,0.3049795628465752
429,HOPE_Katz,GCN,0.90.50.225,0.6348074179743224,0.3869346733668342,0.6346355071151908,0.3808420680449728
430,HOPE_Katz,GAT,0.90.50.225,0.6134094151212554,0.3768844221105528,0.6132720860421152,0.3744418605748658
431,HOPE_Katz,SAGE,0.90.50.225,0.3152639087018545,0.2562814070351759,0.3155591442019639,0.2574739959358786
432,HOPE_Katz,GCN,0.90.50.2220,1.0,0.9949748743718592,1.0,0.9947368421052633
433,HOPE_Katz,GAT,0.90.50.2220,0.9900142653352354,0.9899497487437184,0.9900565676850054,0.9897243107769425
434,HOPE_Katz,SAGE,0.90.50.2220,1.0,0.9899497487437184,1.0,0.9896653398201388
435,HOPE_Katz,GCN,0.90.50.2240,0.9843081312410842,1.0,0.9843006326310328,1.0
436,HOPE_Katz,GAT,0.90.50.2240,0.9985734664764622,0.984924623115578,0.9985711369667278,0.9847117794486216
437,HOPE_Katz,SAGE,0.90.50.2240,1.0,0.9547738693467336,1.0,0.9553890694340283
438,HOPE_Katz,GCN,0.90.50.232,1.0,1.0,1.0,1.0
439,HOPE_Katz,GAT,0.90.50.232,1.0,1.0,1.0,1.0
440,HOPE_Katz,SAGE,0.90.50.232,0.818830242510699,0.7386934673366834,0.8202753555403604,0.7368641800825181
441,HOPE_Katz,GCN,0.90.50.235,0.644793152639087,0.9547738693467336,0.6398239017010273,0.954833536833537
442,HOPE_Katz,GAT,0.90.50.235,0.9971469329529244,1.0,0.9971168616329904,1.0
443,HOPE_Katz,SAGE,0.90.50.235,1.0,0.9597989949748744,1.0,0.9592454816362862
444,HOPE_Katz,GCN,0.90.50.2320,0.992867332382311,0.9949748743718592,0.9929195598206504,0.9952320136228182
445,HOPE_Katz,GAT,0.90.50.2320,0.9087018544935808,1.0,0.9085602933202764,1.0
446,HOPE_Katz,SAGE,0.90.50.2320,1.0,0.9346733668341708,1.0,0.9344626237959572
447,HOPE_Katz,GCN,0.90.50.242,0.992867332382311,0.9899497487437184,0.9928665455799685,0.9902349682837488
448,HOPE_Katz,GAT,0.90.50.242,1.0,0.9949748743718592,1.0,0.9951103160405486
449,HOPE_Katz,SAGE,0.90.50.242,0.7061340941512125,0.1758793969849246,0.7054152329184916,0.1697446626078711
450,HOPE_Katz,GCN,0.90.50.245,1.0,1.0,1.0,1.0
451,HOPE_Katz,GAT,0.90.50.245,1.0,1.0,1.0,1.0
452,HOPE_Katz,SAGE,0.90.50.245,1.0,0.9246231155778896,1.0,0.9272327981612696
453,HOPE_Katz,GCN,0.90.50.272,0.992867332382311,0.9899497487437184,0.9928876782809368,0.99010989010989
454,HOPE_Katz,GAT,0.90.50.272,0.9985734664764622,0.984924623115578,0.9985801140440316,0.9851851851851852
455,HOPE_Katz,SAGE,0.90.50.272,0.9942938659058488,0.8190954773869347,0.994315948601663,0.8143689033195893
456,HOPE_Katz,GCN,0.90.50.525,0.7560627674750356,0.9246231155778896,0.7547404109522403,0.9244739686896551
457,HOPE_Katz,GAT,0.90.50.525,0.9629101283880172,0.9798994974874372,0.9627035927035926,0.9799304549520668
458,HOPE_Katz,SAGE,0.90.50.525,0.8773181169757489,0.5477386934673367,0.8772446439009907,0.534877285745759
459,HOPE_Katz,GCN,0.90.50.5220,1.0,1.0,1.0,1.0
460,HOPE_Katz,GAT,0.90.50.5220,0.8701854493580599,0.9949748743718592,0.8697504606481277,0.9949874686716792
461,HOPE_Katz,SAGE,0.90.50.5220,0.514978601997147,0.4221105527638191,0.5072606139908361,0.4190553075908103
462,HOPE_Katz,GCN,0.90.50.5240,1.0,1.0,1.0,1.0
463,HOPE_Katz,GAT,0.90.50.5240,1.0,1.0,1.0,1.0
464,HOPE_Katz,SAGE,0.90.50.5240,0.4750356633380884,0.4070351758793969,0.4696152471049442,0.3971622285000263
465,HOPE_Katz,GCN,0.90.50.535,1.0,0.9899497487437184,1.0,0.9901913875598088
466,HOPE_Katz,GAT,0.90.50.535,0.9985734664764622,0.9798994974874372,0.9985711369667278,0.9798928266958958
467,HOPE_Katz,SAGE,0.90.50.535,0.6319543509272468,0.2462311557788944,0.6312635168323122,0.2426659211774301
468,HOPE_Katz,GCN,0.90.50.5320,0.7475035663338089,0.9949748743718592,0.7458788391589976,0.9952320136228182
469,HOPE_Katz,GAT,0.90.50.5320,0.6462196861626248,0.964824120603015,0.6408364027614453,0.9647859879584018
470,HOPE_Katz,SAGE,0.90.50.5320,1.0,1.0,1.0,1.0
471,HOPE_Katz,GCN,0.90.50.545,1.0,1.0,1.0,1.0
472,HOPE_Katz,GAT,0.90.50.545,1.0,0.9949748743718592,1.0,0.9954451345755692
473,HOPE_Katz,SAGE,0.90.50.545,1.0,0.9547738693467336,1.0,0.9517821067821068
474,HOPE_Katz,GCN,0.90.90.0125,0.4493580599144079,0.3919597989949748,0.4482834894719995,0.3828005007577428
475,HOPE_Katz,GAT,0.90.90.0125,0.5734664764621968,0.4773869346733668,0.5721165708061043,0.4737116291251965
476,HOPE_Katz,SAGE,0.90.90.0125,0.340941512125535,0.2060301507537688,0.3348507823271237,0.1843310210317372
477,HOPE_Katz,GCN,0.90.90.01220,0.5278174037089871,0.3919597989949748,0.528230067651501,0.3919484677908947
